0.3996E-01	3123611400
0.1066	1918007000
0.1733	1509113200
0.2400	1286299200
0.3067	1141169000
0.3734	1037590600
0.4401	958702400
0.5068	896073600
0.5735	844886600
0.6402	802130400
0.7069	765396200
0.7735	734081800
0.8402	706380600
0.9069	681690400
0.9736	660011200
1.040	640138600
1.107	622674800
1.174	606415400
1.240	591541060
1.307	577871120
1.374	565224920
1.440	553482020
1.507	542582200
1.574	532344800
1.640	522769820
1.707	513736820
1.774	505185580
1.841	497116100
1.907	489468160
1.974	482181540
2.041	475196020
2.107	468571820
2.174	462248720
2.241	456106280
2.307	450264940
2.374	444664480
2.441	439184460
2.507	433945320
2.574	428886840
2.641	424009020
2.708	419251640
2.774	414614700
2.841	410158420
2.908	405762360
2.974	401546960
3.041	397391780
3.108	393357040
3.174	389442740
3.241	385588660
3.308	381855020
3.374	378181600
3.441	374628620
3.508	371075640
3.574	367643100
3.641	364270780
3.708	360958680
3.775	357767020
3.841	354575360
3.908	351443920
3.975	348372700
4.041	345361700
4.108	342410920
4.175	339520360
4.241	336629800
4.308	333799460
4.375	331029340
4.441	328319440
4.508	325669760
4.575	323020080
4.642	320370400
4.708	317841160
4.775	315311920
4.842	312842900
4.908	310373880
4.975	307965080
5.042	305556280
5.108	303207700
5.175	300919340
5.242	298630980
5.308	296402840
5.375	294174700
5.442	291946560
5.508	289778640
5.575	287670940
5.642	285563240
5.709	283455540
5.775	281408060
5.842	279360580
5.909	277373320
5.975	275386060
6.042	273459020
6.109	271531980
6.175	269604940
6.242	267738120
6.309	265871300
6.375	264064700
6.442	262197880
6.509	260451500
6.575	258644900
6.642	256898520
6.709	255152140
6.776	253465980
6.842	251779820
6.909	250093660
6.976	248467720
7.042	246841780
7.109	245215840
7.176	243589900
7.242	242024180
7.309	240458460
7.376	238892740
7.442	237387240
7.509	235881740
7.576	234376240
7.643	232870740
7.709	231425460
7.776	229980180
7.843	228534900
7.909	227149840
7.976	225704560
8.043	224319500
8.109	222934440
8.176	221609600
8.243	220284760
8.309	218899700
8.376	217635080
8.443	216310240
8.509	214985400
8.576	213720780
8.643	212456160
8.710	211191540
8.776	209987140
8.843	208782740
8.910	207518120
8.976	206313720
9.043	205169540
9.110	203965140
9.176	202820960
9.243	201616560
9.310	200472380
9.376	199388420
9.443	198244240
9.510	197100060
9.576	196016100
9.643	194932140
9.710	193848180
9.777	192764220
9.843	191740480
9.910	190656520
9.977	189632780
10.04	188609040
10.11	187585300
10.18	186561560
10.24	185537820
10.31	184574300
10.38	183550560
10.44	182587040
10.51	181623520
10.58	180660000
10.64	179696480
10.71	178793180
10.78	177829660
10.84	176926360
10.91	176023060
10.98	175119760
11.04	174216460
11.11	173313160
11.18	172409860
11.24	171566780
11.31	170663480
11.38	169820400
11.44	168977320
11.51	168134240
11.58	167291160
11.64	166448080
11.71	165605000
11.78	164822140
11.84	163979060
11.91	163196200
11.98	162353120
12.04	161570260
12.11	160787400
12.18	160004540
12.24	159221680
12.31	158499040
12.38	157716180
12.44	156993540
12.51	156210680
12.58	155488040
12.64	154765400
12.71	154042760
12.78	153320120
12.84	152597480
12.91	151874840
12.98	151152200
13.04	150489780
13.11	149767140
13.18	149104720
13.24	148382080
13.31	147719660
13.38	147057240
13.44	146394820
13.51	145732400
13.58	145069980
13.64	144407560
13.71	143745140
13.78	143082720
13.84	142480520
13.91	141818100
13.98	141215900
14.04	140613700
14.11	139951280
14.18	139349080
14.24	138746880
14.31	138144680
14.38	137542480
14.44	136940280
14.51	136338080
14.58	135735880
14.64	135193900
14.71	134591700
14.78	134049720
14.84	133447520
14.91	132905540
14.98	132303340
15.04	131761360
15.11	131219380
15.18	130677400
15.25	130135420
15.31	129593440
15.38	129051460
15.45	128509480
15.51	127967500
15.58	127425520
15.65	126943760
15.71	126401780
15.78	125920020
15.85	125378040
15.91	124896280
15.98	124354300
16.05	123872540
16.11	123390780
16.18	122848800
16.25	122367040
16.31	121885280
16.38	121403520
16.45	120921760
16.51	120440000
16.58	119958240
16.65	119476480
16.71	119054940
16.78	118573180
16.85	118091420
16.91	117669880
16.98	117188120
17.05	116766580
17.11	116284820
17.18	115863280
17.25	115381520
17.31	114959980
17.38	114538440
17.45	114116900
17.51	113635140
17.58	113213600
17.65	112792060
17.71	112370520
17.78	111948980
17.85	111527440
17.91	111105900
17.98	110684360
18.05	110323040
18.11	109901500
18.18	109479960
18.25	109058420
18.31	108697100
18.38	108275560
18.45	107914240
18.51	107492700
18.58	107131380
18.65	106709840
18.71	106348520
18.78	105926980
18.85	105565660
18.91	105204340
18.98	104782800
19.05	104421480
19.11	104060160
19.18	103698840
19.25	103337520
19.31	102976200
19.38	102614880
19.45	102253560
19.51	101892240
19.58	101530920
19.65	101169600
19.71	100808280
19.78	100446960
19.85	100145860
19.91	99784540
19.98	99423220
