time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
5.9626593135121e-06,3793.8581380397,0.20094665569828,0.00049396916346676,0.24
5.9663593135121e-06,1964.1100135345,0.20527998736979,0.00050462140454717,0.24
5.9700593135121e-06,2092.4813187521,0.20833289687464,0.0005121260985119,0.24
5.9737593135121e-06,4199.0019669767,0,0,0.24
5.9774593135121e-06,7465.74095985,0.0087786522318712,2.1579774414629e-05,0.24
5.9811593135121e-06,10559.865734376,0.022344363317812,5.4927146798948e-05,0.24
5.9848593135121e-06,12255.562415792,0.039514798235066,9.7135688876759e-05,0.24
5.9885593135121e-06,11955.547333904,0.057735595210492,0.0001419262419137,0.24
5.9922593135121e-06,9841.4420260871,0.074139573463034,0.00018225067222968,0.24
5.9959593135121e-06,6713.8064119695,0.086598722332547,0.00021287788184009,0.24
5.9996593135121e-06,3703.9120802742,0.094438888915439,0.00023215066105074,0.24
6.0033593135121e-06,1935.6701498732,0.098683125710204,0.00024258388817651,0.24
6.0070593135121e-06,2140.2926030371,0.10175061375879,0.00025012441926939,0.24
6.0107593135121e-06,4307.2339298116,0.10660289327688,0.00026205234335516,0.24
6.0144593135121e-06,7591.7987855707,0.11555786731782,0.00028406555387862,0.24
6.0181593135121e-06,10653.540189871,0.12928894452396,0.00031781943098319,0.24
6.0218593135121e-06,12282.277986205,0.14654998256691,0.00036025069460893,0.24
6.0255593135121e-06,11908.953238945,0.16475581936234,0.00040500447237546,0.24
6.0292593135121e-06,9741.7703057594,0.18104972088761,0.00044505831093316,0.24
6.0329593135121e-06,6598.427667505,0.19334702707833,0.0004752876771837,0.24
6.0366593135121e-06,3615.6868442907,0.20103396537762,0.00049418378903052,0.24
6.0403593135121e-06,1909.8734167749,0.20519239151889,0.00050440607551349,0.24
6.0440593135121e-06,2190.6708281428,0.20827837910673,0.00051199208236659,0.24
6.0477593135121e-06,4416.8377486697,0,0,0.24
6.0514593135121e-06,7717.3841710505,0.0091319727323431,2.2448310551482e-05,0.24
6.0551593135121e-06,10745.121846927,0.023026485511353,5.6603946684741e-05,0.24
6.0588593135121e-06,12306.205444394,0.040374453404255,9.9248902173686e-05,0.24
6.0625593135121e-06,11859.948527588,0.05856141756049,0.00014395628702185,0.24
6.0662593135121e-06,9640.8560846529,0.07474249309557,0.0001837327755545,0.24
6.0699593135121e-06,6483.3435474661,0.086877243254711,0.00021356254487392,0.24
6.0736593135121e-06,3529.2165642364,0.094412495743576,0.00023208578108057,0.24
6.0773593135121e-06,1886.72781655,0.098488427165668,0.00024210527818502,0.24
6.0810593135121e-06,2243.6549750793,0.10159687064699,0.00024974648634954,0.24
6.0847593135121e-06,4527.9005576793,0.10669300790984,0.00026227386408514,0.24
6.0884593135121e-06,7842.5317250757,0.11600274783719,0.00028515916380824,0.24
6.0921593135121e-06,10834.603521687,0.1300587862812,0.00031971186401475,0.24
6.0958593135121e-06,12327.319867629,0.14748998658553,0.00036256142228498,0.24
6.0995593135121e-06,11808.514339349,0.16565413269302,0.00040721271556789,0.24
6.1032593135121e-06,9538.7049673438,0.18171962299885,0.00044670507128527,0.24
6.1069593135121e-06,6368.5920977862,0.19369113662412,0.00047613357085576,0.24
6.1106593135121e-06,3444.5622202057,0.20107632030076,0.00049428790634405,0.24
6.1143593135121e-06,1866.2883520516,0.20507316022443,0.00050411297990272,0.24
6.1180593135121e-06,2299.1323273947,0.20820797251937,0.0005118190081597,0.24
6.1217593135121e-06,4640.1003030757,0,0,0.24
6.1254593135121e-06,7966.9560215847,0.0094878184488129,2.3323054200622e-05,0.24
6.1291593135121e-06,10921.805875974,0.023703122877678,5.8267263711106e-05,0.24
6.1328593135121e-06,12345.562518462,0.041213678983963,0.00010131189524081,0.24
6.1365593135121e-06,11754.67880943,0.059351038602508,0.00014589734169741,0.24
6.1402593135121e-06,9435.3798333235,0.075298252935872,0.00018509895018651,0.24
6.1439593135121e-06,6254.2256592009,0.087105936237436,0.00021412472034768,0.24
6.1476593135121e-06,3361.7374493812,0.094342717753692,0.00023191425209856,0.24
6.1513593135121e-06,1848.5211966769,0.098263854205543,0.00024155323059376,0.24
6.1550593135121e-06,2357.0936705232,0.1014289158423,0.00024933361809808,0.24
6.1587593135121e-06,4753.4992473353,0.10678020586042,0.00026248821499612,0.24
6.1624593135121e-06,8090.7276631637,0.11644651414873,0.00028625003478054,0.24
6.1661593135121e-06,11006.820511184,0.13081894695378,0.00032158049890309,0.24
6.1698593135121e-06,12361.046621323,0.14840513640036,0.00036481105309822,0.24
6.1735593135121e-06,11698.563944806,0.16651191812022,0.00040932133264556,0.24
6.1772593135121e-06,9330.9955483954,0.18233834400361,0.00044822601770799,0.24
6.1809593135121e-06,6140.3384803303,0.19398176056695,0.00047684798566113,0.24
6.1846593135121e-06,3280.8011895557,0.20107192185971,0.00049427709405042,0.24
6.1883593135121e-06,1833.4424485301,0.20492079933686,0.00050373844478088,0.24
6.1920593135121e-06,2417.5066884289,0.20811997863835,0.00051160270068425,0.24
6.1957593135121e-06,4868.0297710296,0,0,0.24
6.1994593135121e-06,8213.775509143,0.0098451050177523,2.4201339768319e-05,0.24
6.2031593135121e-06,11089.604317075,0.024372442607368,5.9912592446823e-05,0.24
6.2068593135121e-06,12373.768783747,0.042030507935584,0.00010331983268334,0.24
6.2105593135121e-06,11640.197921591,0.060102938998687,0.00014774567108822,0.24
6.2142593135121e-06,9225.5962888284,0.075806118405565,0.0001863473903775,0.24
6.2179593135121e-06,6026.9764651525,0.087284899608756,0.00021456464997236,0.24
