time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
2.6512459313515e-05,5238.1604888746,0.10939273222555,0.00026891035453675,0.24
2.6516159313515e-05,8516.8748936359,0.11974449675372,0.0002943571699944,0.24
2.6519859313515e-05,11264.371676726,0.13463146729764,0.00033095247614957,0.24
2.6523559313515e-05,12411.059536375,0.15244912332,0.0003747520238938,0.24
2.6527259313515e-05,11596.519438745,0.1705167471051,0.00041916604499778,0.24
2.6530959313515e-05,9192.8872785575,0.1861624388124,0.00045762644742479,0.24
2.6534659313515e-05,6083.0210378225,0.19765878189314,0.00048588687781009,0.24
2.6538359313515e-05,3379.7478771988,0.20478027252321,0.00050339300030288,0.24
2.6542059313515e-05,2109.4747186569,0.2089113516644,0.00051354806210521,0.24
2.6545759313515e-05,2836.6884671194,0.21263373515475,0.0005226984639989,0.24
2.6549459313515e-05,5344.4201056897,0,0,0.24
2.6553159313515e-05,8627.4589248677,0.010514956720817,2.5847976206531e-05,0.24
2.6556859313515e-05,11334.446371268,0.025537887408583,6.2777501004382e-05,0.24
2.6560559313515e-05,12415.309014983,0.043411478317167,0.00010671454846894,0.24
2.6564259313515e-05,11536.453209745,0.061437095532252,0.00015102530858469,0.24
2.6567959313515e-05,9091.8877212155,0.076961572350074,0.00018918773930697,0.24
2.6571659313515e-05,5977.0937918402,0.08830218645717,0.00021706535510612,0.24
2.6575359313515e-05,3307.5115823827,0.095289594769702,0.00023424187504843,0.24
2.6579059313515e-05,2100.1513094515,0.099359293708839,0.00024424605139833,0.24
2.6582759313515e-05,2896.995281223,0.10312004629005,0.00025349077259107,0.24
2.6586459313515e-05,5451.6300891103,0.10940305477125,0.00026893572952619,0.24
2.6590159313515e-05,8737.3389630623,0.12008138910054,0.00029518532227271,0.24
2.6593859313515e-05,11402.544419732,0.13523826253676,0.00033244410653088,0.24
2.6597559313515e-05,12417.195142235,0.15316452213631,0.00037651062472052,0.24
2.6601259313515e-05,11474.512543536,0.17114494350646,0.00042071028393919,0.24
2.6604959313515e-05,8990.091968287,0.18654619556997,0.00045856980228607,0.24
2.6608659313515e-05,5871.7083781902,0.19773088927472,0.00048606413292705,0.24
2.6612359313515e-05,3237.0466288098,0.20458595611789,0.00050291532969,0.24
2.6616059313515e-05,2093.2667510941,0.20859744336134,0.00051277640944282,0.24
2.6619759313515e-05,2959.4492896448,0.21240001639928,0.00052212393411819,0.24
2.6623459313515e-05,5559.7297224429,0,0,0.24
2.6627159313515e-05,8846.4485806709,0.010841801667357,2.6651429860761e-05,0.24
2.6630859313515e-05,11468.619677595,0.026130515737163,6.4234306138552e-05,0.24
2.6634559313515e-05,12416.701490198,0.04410613074162,0.00010842215029897,0.24
2.6638259313515e-05,11410.706314707,0.062038161307436,0.00015250285473804,0.24
2.6641959313515e-05,8887.5255490877,0.077314204643491,0.00019005458368606,0.24
2.6645659313515e-05,5766.8968983944,0.088342829889017,0.00021716526521391,0.24
2.6649359313515e-05,3168.4850166487,0.09506741961064,0.00023369572175674,0.24
2.6653059313515e-05,2088.8979744783,0.099024020902102,0.00024342188029032,0.24
2.6656759313515e-05,3024.2213274563,0.10287205222635,0.0002528811509989,0.24
2.6660459313515e-05,5669.0271124948,0.10941441713729,0.00026896366061281,0.24
2.6664159313515e-05,8955.2551818376,0.12042035950636,0.00029601858285732,0.24
2.6667859313515e-05,11533.266853053,0.13583961141938,0.00033392234862187,0.24
2.6671559313515e-05,12414.461058293,0.1538621924909,0.00037822564525786,0.24
2.6675259313515e-05,11345.597369032,0.17174353726213,0.00042218175334841,0.24
2.6678959313515e-05,8784.5976300273,0.18689311941453,0.00045942261409667,0.24
2.6682659313515e-05,5662.8771241822,0.19776599996505,0.00048615044239196,0.24
2.6686359313515e-05,3101.6353783381,0.2043619967842,0.00050236479052162,0.24
2.6690059313515e-05,2086.7925458406,0.20826670387137,0.00051196338218135,0.24
2.6693759313515e-05,3090.7452030868,0.21216321523046,0.00052154182701687,0.24
2.6697459313515e-05,5778.6698737454,0,0,0.24
2.6701159313515e-05,9062.7088896965,0.011169324829791,2.7456550712368e-05,0.24
2.6704859313515e-05,11595.375252475,0.026716185793506,6.5674006375384e-05,0.24
2.6708559313515e-05,12409.451228385,0.044781738106471,0.00011008293536497,0.24
2.6712259313515e-05,11278.374258856,0.062608721811659,0.00015390541251637,0.24
2.6715959313515e-05,8680.779575242,0.077629581804124,0.00019082984710945,0.24
2.6719659313515e-05,5559.4123083711,0.088346465411894,0.00021717420209413,0.24
2.6723359313515e-05,3036.6193816443,0.094815666941166,0.00023307686072066,0.24
2.6727059313515e-05,2087.1628451972,0.098671722969442,0.00024255585784032,0.24
2.6730759313515e-05,3159.3758147094,0.10262016303411,0.00025226195436115,0.24
2.6734459313515e-05,5889.0877552352,0.10942985574758,0.00026900161196554,0.24
2.6738159313515e-05,9169.2626460289,0.12076246909257,0.00029685956020788,0.24
2.6741859313515e-05,11655.380550583,0.13643467906947,0.00033538515012162,0.24
2.6745559313515e-05,12402.055945097,0.15453982462739,0.00037989140763862,0.24
2.6749259313515e-05,11209.34661943,0.1723092939694,0.000423572502383,0.24
2.6752959313515e-05,8576.3007965545,0.18719957650173,0.00046017595010257,0.24
2.6756659313515e-05,5456.655854649,0.19776049901829,0.0004861369199073,0.24
2.6760359313515e-05,2973.5177862827,0.20410487909698,0.00050173274114302,0.24
2.6764059313515e-05,2090.0171032105,0.20791559418412,0.00051110028068858,0.24
2.6767759313515e-05,3230.0555298862,0.21191937444633,0.00052094241505981,0.24
2.6771459313515e-05,6000.1827445929,0,0,0.24
2.6775159313515e-05,9274.8175863153,0.011495659749035,2.825875061218e-05,0.24
2.6778859313515e-05,11713.214833043,0.027290833187195,6.7086610587993e-05,0.24
2.6782559313515e-05,12392.247613379,0.045432122115123,0.00011168171611387,0.24
2.6786259313515e-05,11138.519674015,0.06314090696027,0.00015521363559555,0.24
2.6789959313515e-05,8471.186526189,0.077898779652419,0.00019149159206593,0.24
2.6793659313515e-05,5354.6389173253,0.088303819364699,0.00021706936913643,0.24
2.6797359313515e-05,2912.3514621792,0.094525390984506,0.00023236330133851,0.24
2.6801059313515e-05,2095.3507250737,0.098294087496589,0.00024162755038493,0.24
2.6804759313515e-05,3302.7494996135,0.10235658976368,0.0002516140358006,0.24
2.6808459313515e-05,6111.9050645586,0.10944187049559,0.00026903114674432,0.24
2.6812159313515e-05,9379.3384620857,0.12110027054887,0.00029768994726861,0.24
2.6815859313515e-05,11768.879659409,0.13701599654275,0.00033681415079338,0.24
2.6819559313515e-05,12380.065661222,0.15519000981215,0.00038148969963654,0.24
2.6823259313515e-05,11065.956816413,0.17283501740837,0.00042486484122017,0.24
2.6826959313515e-05,8365.5077304292,0.18745874899703,0.00046081305063183,0.24
2.6830659313515e-05,5253.4251285917,0.19770808548807,0.00048600807642102,0.24
2.6834359313515e-05,2853.1608201551,0.20380893994138,0.0005010052604262,0.24
2.6838059313515e-05,2103.1658724367,0.20753897228369,0.00051017446480749,0.24
2.6841759313515e-05,3377.4173689768,0.21166354961951,0.00052031354380411,0.24
2.6845459313515e-05,6224.1884901339,0,0,0.24
2.6849159313515e-05,9482.7639016117,0.01182073823098,2.9057861924729e-05,0.24
2.6852859313515e-05,11822.342079469,0.027854534890221,6.8472307989728e-05,0.24
2.6856559313515e-05,12365.50970367,0.046057828385176,0.00011321983378853,0.24
2.6860259313515e-05,10991.681526444,0.063635983361135,0.00015643063756424,0.24
2.6863959313515e-05,8259.3003219708,0.078123887280615,0.00019204495398381,0.24
2.6867659313515e-05,5153.0507120875,0.088217754421826,0.00021685780339682,0.24
2.6871359313515e-05,2795.967783996,0.094200026761609,0.00023156348761457,0.24
2.6875059313515e-05,2113.4562884652,0.097894761130061,0.00024064592214863,0.24
2.6878759313515e-05,3454.0214069014,0.10208473349404,0.00025094575588506,0.24
2.6882459313515e-05,6336.9805690653,0.10945324576111,0.00026905910954059,0.24
