"Points:0","Points:1","Points:2","velocity_:0","velocity_:1","w_he"
0.016832,-0.013298,0,-0.0051545,-0.0032137,0.0012239
0.016918,-0.012847,0,-0.0045687,-0.0038968,0.0011788
0.017087,-0.013308,0,-0.0045603,-0.0028656,0.0011171
0.016875,-0.013072,0,-0.004852,-0.0035615,0.0012013
0.01713,-0.013083,0,-0.0042763,-0.0032147,0.0010946
0.0016004,-0.00040077,0,-0.11859,-0.0010806,0.10417
0.0015797,-0.00048583,0,-0.12536,0.0069458,0.10805
0.0016705,-0.0004457,0,-0.10993,0.0025619,0.09923
0.0065675,0.029079,0,0.00022526,-0.00020789,0.00033074
0.006485,0.029139,0,0.00021294,-0.00019501,0.00033094
0.0064781,0.029021,0,0.0002272,-0.00021498,0.00033198
0.0071171,-0.0043415,0,-0.016031,0.0090684,0.01506
0.0072154,-0.0043098,0,-0.015804,0.0085244,0.014682
0.0071241,-0.0042323,0,-0.015867,0.0090942,0.01505
0.013566,0.014398,0,0.0018621,-0.0061627,0.0011209
0.013753,0.014569,0,0.0017489,-0.0062173,0.0010567
0.013436,0.014607,0,0.0018331,-0.0059773,0.0011105
0.013181,0.0091517,0,0.0040308,-0.0080903,0.00256
0.013197,0.0096953,0,0.0038154,-0.0078371,0.0023771
0.013623,0.0093584,0,0.0036853,-0.0088097,0.0022789
0.013189,0.0094235,0,0.003925,-0.0079618,0.0024686
0.01341,0.0095268,0,0.0037593,-0.0083254,0.002328
0.013402,0.009255,0,0.0038607,-0.0084693,0.0024195
0.0062719,0.012249,0,0.00054276,0.00081449,0.0034361
0.0058625,0.011935,0,0.00032455,0.0007395,0.0036646
0.0058193,0.012477,0,0.00029028,0.00055488,0.0033388
0.0060672,0.012092,0,0.00043148,0.00079909,0.0035504
0.0058409,0.012206,0,0.0003069,0.00064331,0.0035017
0.0060456,0.012363,0,0.00040973,0.00069284,0.0033875
0.0001181,0.00073268,0,9.1111e-05,-15.947,0.99912
0.00023878,0.00071876,0,-0.00050873,-13.692,0.99909
0.00016069,0.00077642,0,0.0019845,-15.327,0.99911
0.00022104,0.00076946,0,0.0016715,-14.121,0.9991
0.00017844,0.00072572,0,0.0013338,-15.01,0.99911
0.013252,0.018042,0,0.00096457,-0.0045272,0.0006719
0.013495,0.018096,0,0.00090586,-0.0045959,0.00064062
0.013247,0.018292,0,0.00091421,-0.0044301,0.0006475
0.011843,0.029865,0,2.4849e-05,-3.619e-05,0.00022971
0.011751,0.029838,0,3.0607e-05,-4.3522e-05,0.00023208
0.011849,0.02978,0,3.935e-05,-5.9434e-05,0.00022967
0.019452,0.028711,0,-0.00013197,-0.00018394,1.4853e-05
0.019432,0.028816,0,-0.00013529,-0.00018134,1.5356e-05
0.01954,0.028777,0,-0.00011307,-0.0001577,1.243e-05
0.011438,0.027928,0,0.00025949,-0.00062613,0.0002536
0.01134,0.027876,0,0.00027138,-0.00063981,0.00025694
0.011447,0.027814,0,0.00026565,-0.00066428,0.00025498
0.0072107,-0.0095069,0,-0.019282,0.0032002,0.014416
0.0072025,-0.009609,0,-0.019352,0.0030949,0.014453
0.0073132,-0.0095441,0,-0.019148,0.002657,0.013971
0.013101,0.0086991,0,0.0042378,-0.0081682,0.0027536
0.013156,0.0084469,0,0.0042835,-0.0084391,0.0028071
0.013353,0.0087194,0,0.0040684,-0.0086999,0.0026112
0.0064232,-0.013469,0,-0.023791,-0.0010249,0.01917
0.006341,-0.013405,0,-0.023819,-0.00051178,0.019742
0.0063327,-0.013509,0,-0.02396,-0.00076069,0.019831
0.015816,0.029294,0,-0.00010792,-0.00021101,0.00011862
0.01599,0.029411,0,-0.000101,-0.00017302,0.00011328
0.01599,0.029188,0,-0.00013154,-0.00024568,0.00011373
0.015903,0.029352,0,-0.00010493,-0.00019189,0.00011595
0.01599,0.029299,0,-0.00011679,-0.00020895,0.0001135
0.015903,0.029241,0,-0.00011962,-0.00022829,0.00011617
0.0060351,0.021711,0,0.00023177,-0.00047197,0.00070822
0.0063427,0.021914,0,0.00029324,-0.00060752,0.00068202
0.0063405,0.021479,0,0.00029776,-0.00061424,0.00072842
0.0061889,0.021812,0,0.00026329,-0.00054062,0.00069512
0.0063416,0.021696,0,0.00029542,-0.0006113,0.00070522
0.0061878,0.021595,0,0.00026503,-0.00054325,0.00071832
0.00080332,-0.0019534,0,-0.069894,-0.90573,0.45738
0.00071806,-0.0019052,0,-0.032364,-1.5858,0.54822
0.00080955,-0.0018575,0,-0.076359,-0.82484,0.44917
0.00018743,-0.017223,0,0.014349,-6.2909,0.58279
0.0066574,0.021687,0,0.0003563,-0.00075183,0.00069928
0.0065001,0.0218,0,0.00032506,-0.00067966,0.00069065
0.0064989,0.021583,0,0.00032789,-0.00068388,0.00071385
0.010162,-0.017679,0,-0.015712,-0.009758,0.0087501
0.010186,-0.017803,0,-0.014763,-0.0096388,0.008841
0.010306,-0.017676,0,-0.015367,-0.00966,0.0084556
0.014716,0.027059,0,-0.00010884,-0.0010482,0.00016658
0.014758,0.026923,0,-0.00011401,-0.001103,0.00016686
0.014609,0.02699,0,-9.482e-05,-0.0010758,0.0001709
0.009198,0.0072367,0,0.0052204,0.0035195,0.0063322
0.0094739,0.0075088,0,0.0052021,0.0024701,0.0058786
0.0095412,0.007047,0,0.0056156,0.002698,0.0062116
0.0093359,0.0073728,0,0.0052141,0.0029928,0.0061054
0.0095075,0.0072779,0,0.0054085,0.0025909,0.0060451
0.0093696,0.0071418,0,0.0054292,0.0031323,0.0062719
0.0090952,0.0026161,0,0.0061255,0.0050964,0.010292
0.0092251,0.0025568,0,0.0057899,0.0043039,0.010058
0.0092292,0.0027317,0,0.0061368,0.0044941,0.0099792
0.0092754,-0.0070662,0,-0.015062,-0.0031378,0.0083325
0.0090105,-0.0070221,0,-0.015396,-0.0021052,0.0088959
0.0092653,-0.0069218,0,-0.014997,-0.003022,0.0083753
0.009143,-0.0070442,0,-0.015229,-0.0026285,0.0086142
0.0091328,-0.0068998,0,-0.015163,-0.002506,0.008657
0.016333,-0.017269,0,-0.0079517,0.0026663,0.0018668
0.013437,0.011996,0,0.0027769,-0.0071068,0.0016451
0.013936,0.012433,0,0.0023991,-0.0074243,0.0014022
0.014009,0.011922,0,0.0025473,-0.0077806,0.0014878
0.013686,0.012215,0,0.002589,-0.0072881,0.0015236
0.013972,0.012177,0,0.0024736,-0.0075997,0.001445
0.013723,0.011959,0,0.0026691,-0.007459,0.0015664
0.0089,0.027874,0,0.00040475,-0.0005348,0.00031365
0.0088191,0.027813,0,0.00041081,-0.00054496,0.00031631
0.0089498,0.027782,0,0.00041119,-0.00055907,0.00031433
0.0091763,0.029354,0,0.00018063,-0.00017008,0.00029184
0.0020593,-0.00030788,0,-0.062191,0.0005716,0.073683
0.0018867,-0.00023887,0,-0.071263,-0.007069,0.080827
0.0020338,-0.00011492,0,-0.051791,-0.0067938,0.072107
0.001973,-0.00027338,0,-0.066671,-0.0030266,0.077255
0.0019602,-0.0001769,0,-0.060931,-0.0072766,0.076467
0.0020466,-0.0002114,0,-0.057584,-0.0034013,0.072895
0.0053851,-0.013623,0,-0.025374,0.0036946,0.028579
0.0053967,-0.013409,0,-0.025117,0.0043733,0.028367
0.0055694,-0.013511,0,-0.024985,0.0029939,0.026494
0.0053909,-0.013516,0,-0.025244,0.0040371,0.028473
0.0054831,-0.01346,0,-0.025049,0.0036717,0.02743
0.0054773,-0.013567,0,-0.025179,0.0033394,0.027536
0.0059719,-0.013793,0,-0.024795,-1.7776e-06,0.022756
0.0071358,-0.010343,0,-0.019898,0.0023121,0.014769
0.0073724,-0.010288,0,-0.019517,0.0013283,0.013698
0.0071624,-0.010242,0,-0.019793,0.002346,0.014644
0.0072806,-0.010215,0,-0.019602,0.0018449,0.014108
0.0072541,-0.010316,0,-0.019706,0.0018123,0.014233
0.0038401,0.00022806,0,-0.0043303,0.015318,0.035864
0.0039395,0.00016876,0,-0.0045375,0.016039,0.035058
0.0038464,0.00011985,0,-0.0058561,0.015912,0.036072
0.01104,-0.017704,0,-0.01341,-0.0090655,0.0071399
0.011033,-0.01788,0,-0.012061,-0.0089164,0.0073139
0.010898,-0.017774,0,-0.01322,-0.009126,0.0074533
0.0034651,0.0013383,0,0.0051572,0.006901,0.034832
0.0032626,0.0012334,0,0.0038973,0.0056909,0.037036
0.0032648,0.0014947,0,0.0034463,0.0037335,0.035458
0.0033638,0.0012859,0,0.0045392,0.0063119,0.035934
0.0032637,0.001364,0,0.0039131,0.0047945,0.036247
0.0033649,0.0014165,0,0.0044805,0.0053796,0.035145
0.015543,-0.015007,0,-0.010397,-0.0024266,0.0019331
0.015026,-0.015094,0,-0.011656,-0.0034697,0.0022242
0.015285,-0.01505,0,-0.011042,-0.0029445,0.0020787
0.015108,-0.014878,0,-0.011252,-0.0035436,0.0021531
0.015367,-0.014834,0,-0.010614,-0.0030502,0.0020075
0.016908,-0.013752,0,-0.0054156,-0.0022617,0.0012041
0.017377,-0.013876,0,-0.0043582,-0.0014397,0.0010104
0.016905,-0.01422,0,-0.0059316,-0.0013365,0.0012248
0.017143,-0.013814,0,-0.0048881,-0.0018394,0.0011072
0.017141,-0.014048,0,-0.0051258,-0.0013733,0.0011176
0.016907,-0.013986,0,-0.0056677,-0.0018056,0.0012145
0.004816,-0.0055727,0,-0.024122,0.02532,0.031637
0.004639,-0.0056067,0,-0.024998,0.02704,0.03391
0.0047313,-0.0054898,0,-0.024508,0.026186,0.032621
0.0047275,-0.0055897,0,-0.024551,0.02617,0.032774
0.0046428,-0.0055068,0,-0.024959,0.027052,0.033757
0.010215,-0.00059084,0,-0.0046117,-0.0041947,0.0081995
0.010484,-0.00037071,0,-0.0039892,-0.0052837,0.0077935
0.010474,-0.00072485,0,-0.0049486,-0.0054548,0.0077382
0.01035,-0.00048078,0,-0.0042965,-0.0047416,0.0079965
0.010479,-0.00054778,0,-0.004474,-0.0053725,0.0077659
0.010345,-0.00065784,0,-0.0047863,-0.0048305,0.0079689
0.0054392,0.01218,0,0.00012487,0.00036352,0.0035334
0.0056509,0.012057,0,0.00021716,0.00055687,0.003599
0.0056293,0.012329,0,0.00020389,0.00047968,0.0034361
0.013133,0.022056,0,0.00037366,-0.0029677,0.00037702
0.013557,0.021929,0,0.00032181,-0.0030831,0.00035925
0.013171,0.021663,0,0.00040938,-0.0031256,0.00039601
0.013345,0.021993,0,0.00034826,-0.0030273,0.00036813
0.013364,0.021796,0,0.00036568,-0.0031074,0.00037763
0.013152,0.021859,0,0.00039109,-0.0030466,0.00038652
0.01564,-0.014453,0,-0.0094858,-0.0030622,0.0018295
0.015415,-0.014557,0,-0.010161,-0.0033413,0.0019557
0.015457,-0.014297,0,-0.0097258,-0.0036439,0.0019106
0.00013278,-0.00034305,0,0.11772,-14.819,0.99831
0.00020653,-0.00036422,0,0.18797,-13.477,0.99496
0.00014628,-0.00042845,0,0.13018,-14.473,0.99688
0.01487,0.026274,0,-0.00012227,-0.0013642,0.00017166
0.015003,0.026186,0,-0.00013806,-0.0013975,0.00016835
0.0062316,-0.0039054,0,-0.0174,0.014736,0.019341
0.019059,0.028901,0,-0.00019404,-0.0002349,2.5589e-05
0.019082,0.028678,0,-0.0001975,-0.0002621,2.5096e-05
0.018885,0.028794,0,-0.00021884,-0.00027239,3.0503e-05
0.019071,0.028789,0,-0.00019635,-0.00024918,2.5342e-05
0.018984,0.028736,0,-0.00020946,-0.00026908,2.7799e-05
0.018972,0.028847,0,-0.0002068,-0.00025355,2.8046e-05
0.0083806,-0.012498,0,-0.020082,-0.0051052,0.010138
0.0083724,-0.012772,0,-0.020394,-0.0054519,0.010183
0.0081622,-0.012612,0,-0.020499,-0.0047548,0.01081
0.0083765,-0.012635,0,-0.020237,-0.0052772,0.010161
0.0082673,-0.012692,0,-0.020447,-0.0051123,0.010496
0.0082714,-0.012555,0,-0.02029,-0.0049321,0.010474
0.0098592,0.0072858,0,0.0055857,0.0014906,0.0057514
0.0096665,0.0073973,0,0.0054074,0.0020062,0.005815
0.0097002,0.0071664,0,0.0056048,0.0020919,0.0059815
0.013223,-0.017151,0,-0.012496,-0.0065042,0.0040811
0.013255,-0.017629,0,-0.0098248,-0.006281,0.0042784
0.01291,-0.017432,0,-0.011568,-0.0069709,0.004523
0.013239,-0.01739,0,-0.011307,-0.0064009,0.0041797
0.013083,-0.01753,0,-0.010717,-0.0066343,0.0044007
0.013067,-0.017292,0,-0.012078,-0.006751,0.004302
0.018594,0.027334,0,-0.00027129,-0.00056363,4.1396e-05
0.004834,-0.0054835,0,-0.024011,0.025197,0.031357
0.0092839,-0.00039894,0,-0.0039658,0.00041038,0.010033
0.017332,-0.01445,0,-0.0050298,-0.00029857,0.0010519
0.017355,-0.014163,0,-0.0046838,-0.00088174,0.0010311
0.017118,-0.014335,0,-0.0054874,-0.00080788,0.0011384
0.01841,-0.010088,0,-0.0011418,-0.0048255,0.00059068
0.018947,-0.010361,0,-0.00061007,-0.0032485,0.00038371
0.018393,-0.010635,0,-0.0012045,-0.0044071,0.00059205
0.018679,-0.010224,0,-0.00085974,-0.0040442,0.0004872
0.01867,-0.010498,0,-0.00088336,-0.0038694,0.00048788
0.018401,-0.010361,0,-0.0011709,-0.0046206,0.00059136
0.019661,0.028616,0,-8.5815e-05,-0.00012907,9.182e-06
0.019859,0.028599,0,-3.6669e-05,-5.835e-05,3.7895e-06
0.019815,0.02839,0,-4.7976e-05,-7.8557e-05,5.0368e-06
0.01976,0.028608,0,-6.1725e-05,-9.543e-05,6.4858e-06
0.019837,0.028494,0,-4.2343e-05,-6.8301e-05,4.4132e-06
0.019738,0.028503,0,-6.7195e-05,-0.0001057,7.1094e-06
0.0049858,-0.02,0,0.06093,-0.011125,0.055189
0.0048618,-0.019844,0,0.0431,-0.012066,0.057496
0.0051081,-0.01984,0,0.041689,-0.011458,0.052413
0.0049238,-0.019922,0,0.051833,-0.011564,0.056343
0.0049849,-0.019842,0,0.042387,-0.011748,0.054954
0.005047,-0.01992,0,0.050842,-0.01128,0.053801
0.0096683,0.013897,0,0.0020775,-0.00198,0.0020776
0.0091236,0.014285,0,0.0017785,-0.001521,0.0020475
0.009631,0.014436,0,0.0019077,-0.0020748,0.0019051
0.009396,0.014091,0,0.0019289,-0.0017389,0.0020625
0.0093773,0.01436,0,0.0018485,-0.0017949,0.0019763
0.0096497,0.014166,0,0.0019908,-0.0020301,0.0019913
0.013012,0.0027261,0,0.0018245,-0.012946,0.0045163
0.0078565,-0.0081854,0,-0.017624,0.0017746,0.01192
0.0080807,-0.0080392,0,-0.017224,0.00092312,0.011203
0.0079686,-0.0081123,0,-0.017424,0.0013454,0.011562
0.0080805,-0.008179,0,-0.017296,0.00078924,0.011193
0.0079684,-0.0082521,0,-0.017495,0.0012058,0.011552
0.0013606,-0.00050247,0,-0.16831,0.018761,0.1374
0.0013106,-0.00053756,0,-0.17814,0.025928,0.14822
0.0013874,-0.00057429,0,-0.161,0.023186,0.13515
0.014717,0.028676,0,-7.5224e-05,-0.0004234,0.00015324
0.014748,0.028887,0,-6.8121e-05,-0.00034852,0.00015138
0.014927,0.028779,0,-8.9069e-05,-0.00038728,0.00014653
0.014733,0.028782,0,-7.1892e-05,-0.00038569,0.00015231
0.014837,0.028833,0,-7.8422e-05,-0.00036784,0.00014896
0.014822,0.028728,0,-8.2439e-05,-0.00040533,0.00014989
0.009088,0.002888,0,0.0066343,0.0054536,0.010175
0.009194,0.0032001,0,0.0069172,0.0051831,0.0098
0.0092256,0.0028677,0,0.0063871,0.0046702,0.0099207
0.009141,0.0030441,0,0.00679,0.0053248,0.0099875
0.0092786,0.0030237,0,0.0065566,0.0045449,0.0097333
0.015861,-0.018356,0,-0.0017578,0.0010007,0.0024174
0.016256,-0.018567,0,0.00023609,0.0023562,0.002194
0.016094,-0.018192,0,-0.0032194,0.0019538,0.0022235
0.016292,-0.018298,0,-0.0023347,0.0026769,0.0021118
0.016058,-0.018462,0,-0.00075776,0.001681,0.0023057
0.0079955,0.025767,0,0.00046303,-0.00083574,0.00038983
0.0079743,0.025916,0,0.00046019,-0.00080952,0.00038462
0.0081233,0.025847,0,0.00046886,-0.00084746,0.00038425
0.015445,0.013742,0,0.0012792,-0.0073419,0.00083083
0.01558,0.01398,0,0.0011592,-0.0071816,0.00077726
0.015248,0.013901,0,0.0013347,-0.0072208,0.00085082
0.0054407,0.0065268,0,0.0002081,0.0020882,0.009394
0.0054268,0.0063185,0,0.00020599,0.0021427,0.0097579
0.0056161,0.0064326,0,0.00038362,0.0030488,0.0095195
0.0097236,0.024621,0,0.00050988,-0.001409,0.00039568
0.0097213,0.024793,0,0.0005044,-0.0013671,0.00038809
0.0095788,0.024699,0,0.00051086,-0.0013596,0.00039645
0.011674,-0.010883,0,-0.013638,-0.0091249,0.0044662
0.011522,-0.010875,0,-0.013888,-0.0089969,0.0046246
0.011625,-0.011065,0,-0.013862,-0.0090402,0.0045072
0.0079906,-0.0016253,0,-0.0085095,0.0058689,0.01287
0.0081061,-0.0016627,0,-0.0085532,0.005269,0.012529
0.0079922,-0.0017383,0,-0.0088849,0.005792,0.012824
0.00083955,-0.00010513,0,-0.2664,0.032339,0.35883
0.00078359,-0.00020649,0,-0.34565,0.036325,0.40635
0.00071882,-9.5096e-05,0,-0.33551,0.015234,0.51032
0.00081157,-0.00015581,0,-0.3279,0.051189,0.38259
0.00075121,-0.00015079,0,-0.35539,0.030986,0.45834
0.00077919,-0.00010012,0,-0.30892,0.032905,0.43458
0.0057061,-0.0034649,0,-0.018258,0.018335,0.022578
0.0058023,-0.0034313,0,-0.017853,0.017669,0.021948
0.0057373,-0.0033564,0,-0.017924,0.018103,0.022361
0.0091476,0.013754,0,0.0019283,-0.0013707,0.0022352
0.0091356,0.01402,0,0.0018519,-0.0014489,0.0021413
0.009408,0.013825,0,0.0020091,-0.0016712,0.0021564
0.0070109,0.0012964,0,0.0061401,0.013463,0.01644
0.00725,0.0012511,0,0.0053979,0.012414,0.015648
0.00715,0.0010811,0,0.0047402,0.01256,0.01604
0.0071305,0.0012737,0,0.0057653,0.012949,0.016044
0.0072,0.0011661,0,0.0050788,0.012487,0.015844
0.0070805,0.0011887,0,0.0054426,0.013015,0.01624
0.00019004,0.00063763,0,0.00024016,-14.787,0.9991
0.00014391,0.00062455,0,0.00202,-15.59,0.99911
0.00019587,0.00058194,0,0.0023512,-14.668,0.9991
0.0013924,-1.4902e-05,0,-0.057236,-0.028791,0.11741
0.0014565,2.1145e-05,0,-0.04544,-0.027035,0.10812
0.0013772,3.2549e-05,0,-0.027967,-0.018684,0.11552
0.010203,-0.00029767,0,-0.0037679,-0.0039366,0.0082814
0.010344,-0.00033419,0,-0.003883,-0.0046156,0.0080375
0.010209,-0.00044426,0,-0.004194,-0.0040683,0.0082405
0.012233,0.029866,0,2.0928e-05,-3.6091e-05,0.00021951
0.012223,0.029783,0,3.3065e-05,-5.8826e-05,0.00021987
0.012322,0.02984,0,2.366e-05,-4.3172e-05,0.00021716
0.009232,0.027547,0,0.00042151,-0.00063214,0.00031302
0.0091236,0.027489,0,0.00042788,-0.00063927,0.00031645
0.0092483,0.027421,0,0.00042887,-0.00066401,0.00031527
0.019751,0.024294,0,-6.1485e-05,-0.00022437,9.3802e-06
0.019741,0.024475,0,-6.395e-05,-0.00022653,9.5742e-06
0.019598,0.024417,0,-9.5505e-05,-0.00034889,1.497e-05
0.0058891,0.029658,0,0.00010041,-8.3495e-05,0.00033196
0.0059687,0.029617,0,0.00011138,-9.3068e-05,0.00033168
0.0059705,0.029726,0,8.6973e-05,-6.8831e-05,0.00033135
0.015871,-0.018143,0,-0.0036602,0.0011177,0.0023567
0.00045849,-0.0019429,0,0.11743,-6.1955,0.8063
0.00048778,-0.0017335,0,0.10945,-5.451,0.79325
0.00047314,-0.0018382,0,0.11374,-5.8297,0.79978
0.00056029,-0.0017953,0,0.067434,-3.8991,0.71616
0.00054564,-0.0019,0,0.076859,-4.254,0.72268
0.013973,0.026016,0,7.7344e-06,-0.0014601,0.00020714
0.013958,0.026271,0,3.8373e-06,-0.0013557,0.00020307
0.014112,0.026108,0,-1.4411e-05,-0.0014265,0.00020066
0.013966,0.026144,0,5.6553e-06,-0.0014079,0.00020511
0.014105,0.026236,0,-1.6211e-05,-0.0013742,0.00019863
0.015625,0.02982,0,-2.7625e-05,-4.9418e-05,0.00012353
0.015816,0.029707,0,-4.9254e-05,-8.2178e-05,0.00011801
0.015633,0.029596,0,-5.9594e-05,-0.0001154,0.0001235
0.015721,0.029763,0,-3.808e-05,-6.5645e-05,0.00012077
0.015725,0.029651,0,-5.4944e-05,-9.8653e-05,0.00012075
0.015629,0.029708,0,-4.3955e-05,-8.1824e-05,0.00012352
0.017386,-0.012719,0,-0.0034644,-0.0035083,0.00098397
0.017152,-0.012783,0,-0.0040048,-0.0037018,0.0010814
0.017364,-0.013019,0,-0.0037062,-0.003035,0.00099721
0.010249,-0.0069042,0,-0.01366,-0.0063982,0.0066598
0.010266,-0.007074,0,-0.013723,-0.00649,0.0066078
0.010127,-0.0070484,0,-0.013901,-0.0060492,0.0068281
0.014737,0.026365,0,-0.000106,-0.0013283,0.00017496
0.0059633,0.009594,0,0.00047523,0.0018532,0.0054804
0.0057165,0.0094419,0,0.00030741,0.0015039,0.0056436
0.015454,0.02968,0,-4.2711e-05,-9.0119e-05,0.00012863
0.015544,0.029638,0,-5.0906e-05,-0.00010268,0.00012606
0.01554,0.02975,0,-3.5823e-05,-6.9538e-05,0.00012608
0.012298,0.00064103,0,-0.0016814,-0.012107,0.0053895
0.012301,0.0010176,0,-0.00089219,-0.01189,0.0053984
0.012135,0.00074273,0,-0.0014326,-0.011459,0.0055923
0.012136,0.00093101,0,-0.0010252,-0.011346,0.0055967
0.0123,0.00082931,0,-0.0012864,-0.012003,0.005394
0.0082221,-0.00057145,0,-0.0044531,0.0055082,0.012558
0.008457,-0.0005275,0,-0.0043031,0.0043875,0.011942
0.0083396,-0.00054947,0,-0.0043759,0.0049484,0.01225
0.0084491,-0.00066251,0,-0.0048307,0.0043064,0.011923
0.0083317,-0.00068448,0,-0.0049143,0.0048677,0.012231
0.0092814,-0.0096662,0,-0.016456,-0.0046824,0.0080103
0.0090177,-0.0096236,0,-0.016795,-0.0038908,0.0085795
0.00927,-0.0095217,0,-0.016382,-0.0045578,0.0080464
0.0091495,-0.0096449,0,-0.016626,-0.0042942,0.0082949
0.0091382,-0.0095004,0,-0.016553,-0.0041611,0.008331
0.015888,-0.0042412,0,-0.0042128,-0.015806,0.0019947
0.015391,-0.0039765,0,-0.0048295,-0.016379,0.0023104
0.0159,-0.0037594,0,-0.0040552,-0.016209,0.0020189
0.015639,-0.0041088,0,-0.0045262,-0.016134,0.0021525
0.015645,-0.0038679,0,-0.0044381,-0.016332,0.0021646
0.015894,-0.0040003,0,-0.0041372,-0.016011,0.0020068
0.015654,0.022241,0,-4.1076e-05,-0.0029314,0.0002276
0.015764,0.021918,0,-3.439e-05,-0.0030442,0.00023142
0.015353,0.022077,0,1.6095e-05,-0.0030443,0.00024972
0.015709,0.022079,0,-3.7785e-05,-0.0029881,0.00022951
0.015558,0.021998,0,-9.439e-06,-0.0030483,0.00024057
0.015504,0.022159,0,-1.3037e-05,-0.0029896,0.00023866
0.0090956,0.025236,0,0.00050193,-0.0011424,0.00038641
0.0092619,0.025198,0,0.000502,-0.0011827,0.00038355
0.0091163,0.025074,0,0.00050564,-0.0011806,0.00039296
0.0012021,0,0,0,0,0.16257
0.0012074,-4.7092e-05,0,-0.070311,-0.0052671,0.16201
0.0011622,-5.6313e-05,0,-0.082525,-0.00074299,0.17701
0.011378,-0.010172,0,-0.013632,-0.008978,0.0048187
0.011299,-0.0098468,0,-0.01356,-0.0089243,0.0049333
0.011602,-0.009806,0,-0.013041,-0.0093414,0.0046116
0.011339,-0.01001,0,-0.013594,-0.008954,0.004876
0.01145,-0.0098264,0,-0.013302,-0.0091383,0.0047724
0.01149,-0.0099891,0,-0.013334,-0.0091552,0.0047152
0.00056419,9e-05,0,0,0,0.98183
0.00048588,0.00014708,0,0.079335,-4.4192,0.99681
0.00056419,0.00020416,0,0,0,0.99731
0.00052503,0.00011854,0,0.083252,-2.3776,0.98932
0.00052503,0.00017562,0,0.016749,-2.3,0.99706
0.00056419,0.00014708,0,0,0,0.98957
0.0006008,-0.00078173,0,-0.0030875,-2.2523,0.71739
0.00057156,-0.00071485,0,0.032464,-2.7744,0.75726
0.00052373,-0.00079357,0,0.093772,-4.0325,0.80187
0.012875,-0.0057304,0,-0.0093046,-0.013116,0.0039187
0.013037,-0.0056525,0,-0.0090234,-0.013434,0.0037962
0.013019,-0.0058854,0,-0.0091501,-0.01327,0.003781
0.0084127,-0.015383,0,-0.023362,-0.0091975,0.010873
0.0084981,-0.015481,0,-0.023296,-0.009375,0.010688
0.0085266,-0.015327,0,-0.023117,-0.009196,0.010512
0.0072445,0.010208,0,0.0015346,0.0022959,0.0046858
0.0072454,0.0096482,0,0.0016689,0.0028304,0.0051519
0.0068605,0.0099324,0,0.001222,0.0024687,0.005008
0.0072449,0.0099283,0,0.0015992,0.0025552,0.0049188
0.0070529,0.0097903,0,0.0014381,0.0026614,0.0050799
0.0070525,0.01007,0,0.0013803,0.0024048,0.0048469
0.016072,0.029467,0,-9.6215e-05,-0.00015515,0.0001108
0.016077,0.029351,0,-0.00011396,-0.00019198,0.00011085
0.00052473,-0.0011987,0,0.086428,-4.3321,0.77651
0.0084998,-0.018239,0,-0.015622,-0.010366,0.014372
0.0083946,-0.018319,0,-0.014996,-0.010351,0.01497
0.0083818,-0.01817,0,-0.016798,-0.010537,0.014692
0.0066068,-0.011386,0,-0.021435,0.0029985,0.017695
0.0065551,-0.011024,0,-0.021242,0.0039845,0.017973
0.0065214,-0.01112,0,-0.021363,0.0039731,0.018194
0.0066348,-0.011081,0,-0.021161,0.003462,0.017497
0.00088676,-0.0085666,0,0.0062723,-1.9791,0.44817
0.00089056,-0.0084666,0,0.0051984,-1.942,0.44776
0.00079084,-0.0084862,0,0.019564,-2.6516,0.49035
0.007636,5.5565e-05,0,-0.0013567,0.0089848,0.014452
0.0075518,-4.0795e-06,0,-0.0016057,0.0093139,0.014718
0.0075485,0.0001178,0,-0.00097438,0.0094662,0.014747
0.0069292,0.026591,0,0.00036274,-0.00053368,0.00037709
0.006904,0.026863,0,0.00035812,-0.00050425,0.00036898
0.0069166,0.026727,0,0.00036051,-0.00051898,0.00037303
0.0070322,0.0268,0,0.00037346,-0.00053274,0.00036927
0.0070448,0.026664,0,0.00037587,-0.00054847,0.00037332
0.0063521,-0.008526,0,-0.0203,0.0094768,0.019038
0.0065409,-0.0084407,0,-0.019902,0.0084108,0.017861
0.0065294,-0.0086428,0,-0.020007,0.0081892,0.017947
0.0064465,-0.0084834,0,-0.020099,0.0089375,0.018449
0.0065351,-0.0085418,0,-0.019954,0.0083011,0.017904
0.0064407,-0.0085844,0,-0.02015,0.0088255,0.018492
9.4698e-05,-4.8424e-05,0,0.077731,-15.808,0.99908
0.00014657,-5.5492e-05,0,0.12109,-15.15,0.99904
0.00015704,-0.00010546,0,0.14195,-14.9,0.99901
0.00010517,-9.839e-05,0,0.093733,-15.611,0.99905
0.0062216,-0.011373,0,-0.022018,0.0050854,0.020284
0.0096834,-0.014178,0,-0.020134,-0.0086635,0.0073605
0.0095588,-0.014162,0,-0.020307,-0.0085792,0.0075964
0.0096381,-0.014304,0,-0.020339,-0.0087452,0.00748
0.0071084,-0.013952,0,-0.023532,-0.0045168,0.01527
0.0070128,-0.014008,0,-0.023734,-0.0043815,0.015789
0.007019,-0.013892,0,-0.023569,-0.0041303,0.015719
0.00031554,-0.001815,0,0.14658,-9.5365,0.91404
0.00038702,-0.001879,0,0.13849,-7.8637,0.86017
