time,integrated_power,mean_periodic_power_dep,periodic_power,voltage
0,0,0,0,0.5
1e-11,-0.024009001146573,-4.8834308332129e-11,-1.2004500573286e-13,0.5
2.2e-11,-0.044444057294005,-2.1591453337389e-10,-5.3076335637633e-13,0.5
3.64e-11,-0.06196421510515,-5.2758010690012e-10,-1.2969029176502e-12,0.5
5.368e-11,-0.076009024809828,-1.0125218278378e-09,-2.4889917105157e-12,0.5
7.4416e-11,-0.084492460583227,-1.6894693279836e-09,-4.1530711110709e-12,0.5
9.92992e-11,-0.083333715410988,-2.538878366312e-09,-6.2410972623205e-12,0.5
1.2915904e-10,-0.065436202695832,-3.4424311928436e-09,-8.4622202380619e-12,0.5
1.64990848e-10,-0.018977515323406,-4.0576543870344e-09,-9.9745683063776e-12,0.5
2.079890176e-10,0.075348873954373,-3.5646401974225e-09,-8.7626356868792e-12,0.5
2.5958682112e-10,0.24872122099267,-1.6352674297377e-10,-4.0198314398666e-13,0.5
3.21504185344e-10,0.55113078664786,9.9098029489816e-09,2.4360380897201e-11,0.5
3.958050224128e-10,1.0623328729444,3.4293740828199e-08,8.4301231141098e-11,0.5
4.8496602689536e-10,1.9090909364692,8.8181546593749e-08,2.1676879693645e-10,0.5
5.9195923227443e-10,3.2922827118293,2.0137601396751e-07,4.950246164393e-10,0.5
7.2035107872932e-10,5.5294269440424,4.3175409330022e-07,1.0613424122424e-09,0.5
8.7442129447518e-10,9.1212474570506,8.908751971837e-07,2.1899586951418e-09,0.5
1.0593055533702e-09,14.855542925018,1.7925333870874e-06,4.406424255377e-09,0.5
1.2811666640443e-09,23.96859509556,3.5445327892284e-06,8.7132074464809e-09,0.5
1.5473999968531e-09,38.394520080557,6.9216114647565e-06,1.7014777445321e-08,0.5
1.8668799962237e-09,61.147230245807,1.3390056565408e-05,3.291557661113e-08,0.5
2.2502559954685e-09,96.898263802671,2.5714235294104e-05,6.3211001214612e-08,0.5
2.7103071945622e-09,152.83450567707,4.908283282871e-05,1.2065593124068e-07,0.5
3.2623686334746e-09,239.89396724109,9.3182036836854e-05,2.2906105417122e-07,0.5
3.9248423601695e-09,374.46013813768,0.00017596450531956,4.3255778102152e-07,0.5
4.7198108322034e-09,580.48377543167,0.0003303756771223,8.1213293294567e-07,0.5
5.6737729986441e-09,891.65648842831,0.000616023744998,1.5143159906539e-06,0.5
6.818527598373e-09,1352.4045955638,0.0011385378520356,2.7987656146401e-06,0.5
8.1922331180476e-09,2014.6320799628,0.0020793273026039,5.1114240476989e-06,0.5
9.8406797416571e-09,2923.7837964001,0.003735148729001,9.1817815363839e-06,0.5
1.1818815689988e-08,4083.2238040468,0.00655443822026,1.6112188348722e-05,0.5
1.4192578827986e-08,5384.1897557574,0.011125527235238,2.7348887008943e-05,0.5
1.7041094593583e-08,6503.6514001149,0.018013201015556,4.4280238484652e-05,0.5
2.04593135123e-08,6833.2487174719,0.027285890585967,6.7074460634137e-05,0.5
2.41593135123e-08,5820.9568408965,0.036809192605084,9.0484740917119e-05,0.5
2.78593135123e-08,3779.4467553683,0.044034264343561,0.00010824548757021,0.5
3.15593135123e-08,1553.7237664994,0.048047901814908,0.00011811185303566,0.5
3.52593135123e-08,147.30708307235,0.049328063611679,0.00012125876010737,0.5
3.89593135123e-08,336.52580857688,0.049692186569276,0.00012215385095692,0.5
4.26593135123e-08,2287.5783212536,0.051667034855304,0.00012700844359711,0.5
4.63593135123e-08,5385.397318978,0.057441562862629,0.00014120344853154,0.5
5.00593135123e-08,8445.764878302,0.067850618909058,0.0001667910985965,0.5
5.37593135123e-08,10240.319557081,0.081913392333439,0.00020136035480196,0.5
5.74593135123e-08,10058.688520126,0.097190019832184,0.0002389135197448,0.5
6.11593135123e-08,7994.5776649555,0.11077654689775,0.0002723120621872,0.5
6.48593135123e-08,4855.38787586,0.12044717396446,0.00029608449843771,0.5
6.85593135123e-08,1841.2669345077,0.12548694244165,0.00030847330983689,0.5
7.22593135123e-08,158.23319638678,0.12699172625015,0.00031217238507904,0.5
7.59593135123e-08,599.99413643743,0,0,0.5
7.96593135123e-08,3155.7174465601,0.0028264734231323,6.9480664285455e-06,0.5
8.33593135123e-08,6912.6100462608,0.01040369532768,2.5574472290264e-05,0.5
8.70593135123e-08,10405.87212339,0.023437238638915,5.7613664304118e-05,0.5
9.07593135123e-08,12247.584572482,0.040485777079094,9.9522559191481e-05,0.5
9.44593135123e-08,11728.231407361,0.058529496669205,0.00014387781875419,0.5
9.81593135123e-08,9086.9168485759,0.074194560943658,0.00018238584302767,0.5
1.018593135123e-07,5352.8169642146,0.085061615816488,0.00020909935058134,0.5
1.055593135123e-07,1937.7962609652,0.090548385517494,0.00022258698504792,0.5
1.092593135123e-07,180.24242616189,0.092142379072652,0.0002265053566191,0.5
1.129593135123e-07,879.67510021189,0.09294005180465,0.0002284662040429,0.5
1.166593135123e-07,3889.7275109485,0.096529408821757,0.00023728959887354,0.5
1.203593135123e-07,8085.8466396274,0.105541986416,0.00025944441105211,0.5
1.240593135123e-07,11820.942822655,0.12052343802952,0.00029627197155733,0.5
1.277593135123e-07,13623.411612583,0.13967235029039,0.00034334402726252,0.5
1.314593135123e-07,12812.238547504,0.15956729188787,0.00039224998005868,0.5
1.351593135123e-07,9744.1831867321,0.17654280375662,0.00043397936026702,0.5
1.388593135123e-07,5606.6009037023,0.1880954968474,0.00046237831083432,0.5
1.425593135123e-07,1957.0575941937,0.19378775495975,0.00047637107905543,0.5
1.462593135123e-07,219.1186824815,0.19542550170205,0.00048039700516728,0.5
1.499593135123e-07,1176.6154770408,0,0,0.5
1.536593135123e-07,4559.2380901618,0.0043166886776053,1.0611329099325e-05,0.5
1.573593135123e-07,9073.1898400546,0.014576181289328,3.5831320770225e-05,0.5
1.610593135123e-07,12943.32917208,0.03114537316748,7.6561880942674e-05,0.5
1.647593135123e-07,14657.577039195,0.051917263163962,0.00012762355743353,0.5
1.684593135123e-07,13579.486267494,0.07316791226731,0.00017986212455091,0.5
1.721593135123e-07,10168.283220178,0.091040008628342,0.0002237954981031,0.5
